Transcriptomics_id,Trough,Frequency,Peak,Threshold,Ratio,Vrest,Cell Type,Subtype
SM-GE65O_S065_E1-50,-49.03125381469727,0.4795454591758971,38.50000381469727,-38.53125,3.2599313153173077,-68.80240173339844,Vip interneuron,Vip Arhgap36 Hmcn1
SM-GE4RV_S167_E1-50,-50.73749923706055,0.2649999941825855,42.4375,-37.29375076293945,2.6926858660681083,-61.104329681396486,Sncg interneuron,Sncg Vip Itih5
SM-GE4RC_S070_E1-50,-46.9000015258789,0.962931249416701,16.6375007629395,-25.6187515258789,1.66106265382508,-71.2754044966264,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE5UQ_S120_E1-50,-53.3875045776367,0.304255319148936,5.47499990463257,-34.7249984741211,1.75392673751623,-70.2950485229492,Sst interneuron,Sst Mme Fam114a1
SM-GE932_S006_E1-50,-50.3125038146973,0.108992805755396,35.90625,-36.53125,2.59323841327404,-62.9582397460938,Vip interneuron,Vip Lmo1 Myl1
SM-GE5VR_S184_E1-50,-57.9812545776367,1.23157894736842,15.4187498092651,-33.1000022888184,1.27365735266926,-65.0824762980143,Pvalb interneuron,Pvalb Sema3e Kank4
SM-GE8ZP_S182_E1-50,-55.5000038146973,0.949999891916724,19.9375,-27.8125019073486,1.24507733094853,-74.330862606273,Pvalb interneuron,Pvalb Sema3e Kank4
SM-GE4RV_S148_E1-50,-41.2687492370606,0.353571430312262,15.4250011444092,-37.8562507629395,2.66274341791017,-64.0737376213074,Sncg interneuron,Sncg Vip Nptx2
SM-GE94H_S101_E1-50,-55.6250038146973,0.402142857142857,14.0937509536743,-41.3437538146973,1.93562637596544,-67.8513488769531,Sst interneuron,Sst Calb2 Necab1
SM-GE8X4_S123_E1-50,-60.4375038146973,1.56666666666667,26.875,-46.09375,1.29219371211407,-72.2672036977915,Pvalb interneuron,
SM-GE8Y4_S131_E1-50,-46.40625,0.424675310083094,41.4874992370605,-31.5250015258789,3.26266747283502,-72.1771739612926,Vip interneuron,Vip Lmo1 Myl1
SM-GE91I_S044_E1-50,-57.8125038146973,0.413571425858321,17.65625,-42.4062538146973,2.22898033386933,-60.3104393005371,Sst interneuron,Sst Esm1
PS0817_E1-50_S19,-68.03125,0.392382897291916,6.78125,-54.0937538146973,2.10043620619183,-80.4909348487854,Sst interneuron,Sst Tac2 Myh4
SM-GE4VR_S121_E1-50,-48.12500381469727,0.2106832180236256,32.85625076293945,-31.437501907348636,2.721093534127231,-65.89367212568011,Sncg interneuron,Sncg Vip Nptx2
SM-GE932_S025_E1-50,-43.875,0.181711415125493,40.4375,-33.03125,3.06451881813591,-72.5344651540121,Vip interneuron,Vip Ptprt Pkp2
SM-GE4Q8_S056_E1-50,-55.0187530517578,1.075,26.5375022888184,-28.3999996185303,1.55571551169859,-64.6195983886719,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE681_S077_E1-50,-52.25,0.480000000000001,22.25,-30.3437519073486,1.47190959799911,-74.7864007388844,Pvalb interneuron,Pvalb Tpbg
SM-GE8XQ_S066_E1-50,-32.84375,0.030905036810322,-26.98750114440918,-33.068748474121094,3.859850423012752,-67.72165584564209,Lamp5 interneuron,Lamp5 Plch2 Dock5
SM-GE4QD_S024_E1-50,-56.3875045776367,0.442089540337017,28.2687511444092,-41.1375007629395,2.44018880066212,-69.6075078328451,Sst interneuron,Sst Crhr2 Efemp1
SM-GE4RS_S004_E1-50,-44.0499992370606,0.193478262230667,37.1625022888184,-33.7437515258789,3.38810051768011,-64.65158203125,Sncg interneuron,Sncg Vip Itih5
SM-GE8YK_S015_E1-50,-51.5000038146973,0.73,26.5000019073486,-29.3437519073486,1.43657762803375,-79.9051195780436,Pvalb interneuron,Pvalb Tpbg
SM-GE4Y5_S108_E1-50,-45.69375228881836,0.1449999975204438,31.55000114440918,-35.118751525878906,2.9482772312082988,-72.55730320857121,Vip interneuron,Vip Ptprt Pkp2
SM-GE953_S052_E1-50,-49.7500038146973,0.135735294117647,23.0000019073486,-33.40625,3.45885806138644,-71.2186009724935,Lamp5 interneuron,Lamp5 Lhx6
SM-GE5TI_S110_E1-50,-53.5062522888184,0.119999983978273,30.3562507629394,-36.28125,1.95013692863942,-71.4893105246804,Sst interneuron,Sst Rxfp1 Prdm8
SM-GE8XQ_S054_E1-50,-58.4937515258789,0.22,31.9250011444092,-39.5500030517578,2.06747530542993,-76.9758281707764,Sst interneuron,Sst Rxfp1 Prdm8
SM-GE91Q_S065_E1-50,-56.43750381469727,0.4497368286661126,19.718751907348636,-33.03125,1.465260002063974,-72.10265766490589,Sst interneuron,Sst Tac2 Tacstd2
SM-GE5V2_S044_E1-50,-43.4437522888184,0.422058823529412,34.6499977111816,-37.8000030517578,4.83611787618749,-60.3267703586155,Sncg interneuron,Serpinf1 Aqp5 Vip
SM-GE62S_S111_E1-50,-55.28125,0.442178477690289,19.8437519073486,-39.0625,1.93149183599403,-71.6289622783661,Sst interneuron,Sst Tac1 Htr1d
SM-GE4WT_S044_E1-50,-46.41250228881836,0.3200133232526612,33.32500076293945,-32.84375,2.0162473209966114,-64.74670837402344,Sst interneuron,Sst Calb2 Necab1
SM-GE93J_S019_E1-50,-64.625,0.340217391304348,39.0,-44.65625,2.11032502898614,-71.5008163452148,Sst interneuron,Sst Tac2 Myh4
SM-GE8Y4_S134_E1-50,-46.6062545776367,0.455000025844568,42.0375022888184,-40.6562538146973,3.59622579480073,-67.8993444442749,Vip interneuron,Vip Chat Htr1f
SM-GE953_S082_E1-50,-53.1875,0.737915407854985,17.5,-29.4375019073486,1.35533827916473,-72.3097214698792,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE92K_S113_E1-50,-70.59375,1.06071428571429,37.3750038146973,-43.4375038146973,1.27542255535464,-65.7944280450994,Pvalb interneuron,Pvalb Th Sst
SM-GE932_S085_E1-50,-52.71875,0.1642857126476,36.59375,-42.2500038146973,3.62923496388971,-79.6771406285903,Vip interneuron,Vip Igfbp4 Mab21l1
SM-GE5W2_S023_E1-50,-53.41875076293945,0.9672413793103456,23.143749237060547,-24.92500114440918,1.381923950658769,-63.43268550526012,Pvalb interneuron,Pvalb Calb1 Sst
SM-GE67K_S144_E1-50,-49.9375,0.146315789473684,33.1562538146973,-38.59375,2.53514716596024,-74.7316929210316,Lamp5 interneuron,Lamp5 Plch2 Dock5
SM-GE8ZI_S163_E1-50,-52.6875038146973,0.225139662737495,21.25,-37.5625,1.9332865113035,-67.2041065216065,Sst interneuron,Sst Myh8 Etv1 
SM-GE932_S074_E1-50,-50.7812538146973,1.10107753815178,32.0,-21.8750019073486,1.18342085405673,-62.6079048156738,Pvalb interneuron,Pvalb Sema3e Kank4
SM-GE5OW_S183_E1-50,-45.21875,0.054400003310546,7.65000057220459,-24.6125011444092,1.56689532651853,-58.985961066352,Pvalb interneuron,Pvalb Gabrg1
SM-GE4RN_S068_E1-50,-43.6312522888184,0.147413793103448,53.84375,-36.9749984741211,4.13226462936409,-65.4330964521928,Sncg interneuron,Sncg Vip Itih5
SM-GE4QD_S046_E1-50,-58.9687538146973,0.334848481328033,29.1437511444092,-36.9687538146973,1.75194800181097,-61.7719394138881,Sst interneuron,Sst Rxfp1 Eya1
SM-GE92Y_S013_E1-50,-59.6875038146973,0.351428571428571,21.375,-46.96875,2.02766394063796,-72.0398056030273,Sst interneuron,Sst Hpse Cbln4
SM-GE95M_S007_E1-50,-36.6562538146973,0.085,48.1187515258789,-29.2437496185303,2.87778895757193,-65.4176330566406,Vip interneuron,Vip Crispld2 Kcne4
SM-GE5QE_S041_E1-50,-54.9375038146973,0.170212740998142,34.9062538146973,-30.5375003814697,4.70821680334777,-74.1753737131755,Lamp5 interneuron,Lamp5 Lsp1
SM-GE5TM_S099_E1-50,-54.6562538146973,0.389655200910621,34.78125,-35.40625,2.25559549699204,-69.8982772827148,Sst interneuron,Sst Hpse Cbln4
SM-GE5UU_S034_E1-50,-45.6375045776367,0.36875,18.7187519073486,-25.4125022888184,1.43329920494548,-66.209944152832,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE5VE_S068_E1-50,-54.5375022888184,0.377697850703131,10.0999994277954,-43.8250045776367,2.6735877602563,-56.9190101623535,Sst interneuron,Sst Hpse Sema3c
SM-GE4RN_S079_E1-50,-50.9437522888184,0.258620700711441,26.2999992370605,-44.3812484741211,3.00235308918424,-69.9846538196911,Sncg interneuron,Sncg Vip Itih5
SM-GE5V2_S069_E1-50,-53.7750015258789,0.51551724137931,14.8625011444092,-33.4187507629394,1.82049368720063,-79.4991115993924,Lamp5 interneuron,Lamp5 Lsp1
SM-GE67R_S013_E1-50,-38.375,0.557621793960987,37.09375,-18.8125019073486,1.66252368306079,-54.3984900883266,Pvalb interneuron,Pvalb Tpbg
SM-GE8XZ_S175_E1-50,-30.2062492370605,0.410000000000001,39.5500030517578,-16.1125011444092,1.91520089281569,-57.9280862808228,Sst interneuron,Sst Tac1 Htr1d
SM-GE8XQ_S038_E1-50,-48.0250015258789,0.295,6.21250057220459,-38.0062484741211,2.22499227030837,-66.1137856377496,Sst interneuron,Sst Calb2 Pdlim5
SM-GE5OS_S181_E1-50,-51.0375022888184,0.654310344827586,22.4812488555908,-29.4812507629394,1.6218224330465,-75.2120327949524,Pvalb interneuron,Pvalb Tpbg
SM-GE95M_S083_E1-50,-50.71875,0.365000023078913,23.9499988555908,-31.5812492370606,1.92135729665749,-70.0288763046265,Sst interneuron,Sst Rxfp1 Prdm8
SM-GE4QQ_S175_E1-50,-44.32500076293945,0.2552631578947368,31.66250228881836,-32.256248474121094,2.564894789554128,-65.14216346740723,Lamp5 interneuron,Lamp5 Plch2 Dock5
SM-GE932_S032_E1-50,-53.2187538146973,0.385714281899588,40.0000038146973,-32.5625,1.78595748092682,-61.5208404541016,Sst interneuron,Sst Rxfp1 Prdm8
SM-GE91Q_S049_E1-50,-50.9375038146973,0.241842105263158,13.78125,-38.53125,1.98915901481646,-63.466199538287,Sst interneuron,Sst Tac1 Tacr3
SM-GE8ZI_S176_E1-50,-58.9687538146973,0.633571428571429,20.5625019073486,-35.3125,1.48340340192721,-71.1282221476237,Sst interneuron,Sst Calb2 Necab1
SM-GE5TS_S187_E1-50,-54.5937538146973,0.375,22.96875,-35.875,1.69107588049454,-76.3979597091675,Sst interneuron,Sst Tac1 Htr1d
SM-GE8X2_S111_E1-50,-55.6250038146973,0.261206890153261,34.9062538146973,-39.5625,2.17346887423397,-76.6577224731445,Sst interneuron,Sst Rxfp1 Prdm8
SM-GE8XQ_S077_E1-50,-39.28125381469727,0.2,4.174999713897705,-24.51249885559082,2.57802962255329,-74.03615315755208,Lamp5 interneuron,Lamp5 Plch2 Dock5
SM-GE8YI_S042_E1-50,-41.7500038146973,0.023706896558812,31.34375,-35.5312538146973,2.81429227009994,-61.5085018157959,Sst interneuron,Sst Hpse Sema3c
SM-GE5O8_S035_E1-50,-43.5062484741211,0.454999989938736,32.8812484741211,-38.8812484741211,5.2214645994742,-60.5821832021078,Vip interneuron,Vip Chat Htr1f
SM-GE4Y5_S191_E1-50,-58.7750015258789,0.698130841121494,25.6999988555908,-38.2312545776367,1.31786784714253,-70.3751029968262,Pvalb interneuron,Pvalb Sema3e Kank4
SM-GBMG3_S047_E1-50,-48.58124923706055,0.7254237288135594,31.66874885559082,-28.618751525878903,1.7279657950308511,-73.08417828877766,Pvalb interneuron,Pvalb Tpbg
SM-J39ZH_S485_E1-50,-39.36250305175781,0.2468749999999998,23.187501907348636,-33.80624771118164,3.947091702212307,-64.21367804209392,Sncg interneuron,Vip Col15a1 Pde1a
SM-GE5TI_S176_E1-50,-53.150001525878906,0.9531914893617016,34.43124771118164,-24.35624885559082,1.4876028765403946,-65.22248776753743,Pvalb interneuron,Pvalb Tpbg
SM-GE8YF_S013_E1-50,-45.8999977111816,0.112765957446808,38.5750007629395,-35.0687484741211,3.22976506140349,-75.977653503418,Vip interneuron,Vip Ptprt Pkp2
SM-GE94H_S190_E1-50,-59.9375038146973,0.386428571428572,26.125,-42.7187538146973,1.85113304908553,-71.1570954756303,Sst interneuron,Sst Calb2 Pdlim5
SM-GE5TI_S148_E1-50,-55.9312515258789,0.345,27.2937507629394,-33.4375,1.66902702618218,-70.4917579650879,Sst interneuron,Sst Rxfp1 Eya1
SM-GE5VJ_S007_E1-50,-48.7500038146973,0.315,31.9562511444092,-33.1250038146973,3.69983139066073,-64.1273827552795,Vip interneuron,Vip Pygm C1ql1
SM-GE5TM_S123_E1-50,-61.90625381469727,0.5800000215530303,16.0625,-38.9375,1.6915543937795925,-64.60202026367188,Sst interneuron,Sst Crh 4930553C11Rik 
SM-GE66C_S108_E1-50,-54.25,0.35,21.25,-39.8125,1.79587815398436,-73.3660413953993,Sst interneuron,Sst Tac1 Tacr3
SM-GE4QL_S146_E1-50,-51.9375,0.325531914893617,21.4562511444092,-26.7875003814697,1.53947684019922,-70.9519271850586,Sst interneuron,Sst Tac1 Tacr3
SM-GE4RV_S136_E1-50,-47.6499977111816,0.265,44.7625045776367,-35.1187515258789,4.49026718834958,-72.5672637939453,Sncg interneuron,Sncg Vip Itih5
SM-GE5W2_S074_E1-50,-51.75625228881836,0.4449999871730805,29.200000762939453,-36.87500381469727,2.0872724657309942,-62.73488006591797,Sst interneuron,Sst Myh8 Etv1 
SM-GE5V2_S083_E1-50,-45.3812522888184,0.138235292737184,8.13749980926514,-39.0187492370605,2.83178331020779,-75.0792198181152,Vip interneuron,Vip Crispld2 Kcne4
SM-GE95A_S081_E1-50,-58.7187538146973,0.318246475774612,27.8437519073486,-46.5312538146973,3.6803907903341,-77.1702926635742,Sncg interneuron,Serpinf1 Aqp5 Vip
SM-GE5OG_S011_E1-50,-64.0062561035156,2.03617010914109,19.8500003814697,-42.2000045776367,1.29096917704158,-68.2004652756911,Pvalb interneuron,Pvalb Gpr149 Islr
SM-GE95M_S078_E1-50,-50.4750022888184,0.595953766683469,12.9812507629395,-45.0437507629395,4.12601541420305,-65.597055608576,Vip interneuron,Vip Pygm C1ql1
SM-GE8YZ_S181_E1-50,-62.7500038146973,0.677142858528603,35.3750038146973,-34.28125,1.91686358477668,-72.3232124328613,Sst interneuron,Sst Nts
SM-GE8X2_S140_E1-50,-64.21875,0.314285714285714,14.7812509536743,-46.7812538146973,1.88050634066169,-77.5490913391113,Sst interneuron,Sst Hpse Cbln4
SM-GE8XW_S079_E1-50,-57.1437530517578,0.58999987869263,25.4187507629394,-29.6812496185303,1.11693046076023,-63.2710223197937,Pvalb interneuron,Pvalb Sema3e Kank4
SM-GE8XW_S026_E1-50,-36.7562522888184,0.022945206316087,43.3562507629395,-29.6437492370606,2.91505516163322,-64.855019309304,Vip interneuron,Vip Crispld2 Kcne4
SM-GE95N_S107_E1-50,-38.4562492370605,0.242056074766355,36.2062492370605,-20.5499992370605,3.51654343199741,-64.4814220004612,Lamp5 interneuron,Lamp5 Ntn1 Npy2r
SM-GE95A_S019_E1-50,-57.4687538146973,0.3125,30.5312519073486,-39.5,2.5178844107093,-74.5987024307251,Sst interneuron,Sst Esm1
SM-J39VT_S363_E1-50,-55.29375457763672,0.4043103033127023,26.075000762939453,-30.762500762939453,1.6633715930238044,-70.52539686723189,Sst interneuron,Sst Tac2 Tacstd2
SM-GE5V2_S034_E1-50,-40.8875007629395,0.182978714769806,36.7000045776367,-35.7062530517578,5.30954936313654,-73.3188995361328,Vip interneuron,Vip Col15a1 Pde1a
SM-GE5PA_S085_E1-50,-55.41875076293945,0.19,11.325000762939451,-43.243751525878906,2.2326108272561425,-69.97537786310369,Sst interneuron,Sst Hpse Cbln4
SM-GE8X4_S119_E1-50,-49.5937538146973,0.137142857142857,30.46875,-32.71875,3.98083849046988,-76.8552474975586,Lamp5 interneuron,Lamp5 Plch2 Dock5
SM-GE5VE_S051_E1-50,-52.0062522888184,0.279470192490268,33.1312484741211,-28.2375011444092,1.62054862386563,-52.0803568222943,Sst interneuron,Sst Rxfp1 Prdm8
SM-GE936_S005_E1-50,-47.0000038146973,0.28714285782016,21.4375019073486,-40.21875,2.9644149737791,-77.7772407531738,Vip interneuron,Vip Crispld2 Htr2c
SM-GE93S_S143_E1-50,-38.65625381469727,0.146009382241352,31.718753814697266,-28.093751907348636,3.905502975140071,-65.62478892008464,Lamp5 interneuron,Lamp5 Plch2 Dock5
SM-GE67K_S133_E1-50,-46.4375,0.502627521279769,10.4375009536743,-23.84375,1.45472451988743,-69.2542748084435,Sst interneuron,Sst Tac1 Tacr3
SM-GE4RN_S073_E1-50,-43.1749992370605,0.195000010395047,44.4437484741211,-32.3062515258789,2.94713024722133,-66.6264961242676,Sncg interneuron,Vip Col15a1 Pde1a
SM-GE5QL_S124_E1-50,-44.2249984741211,0.164705882352941,48.4750022888184,-30.6562519073486,2.33545362077681,-64.1942122777303,Sst interneuron,Sst Tac2 Tacstd2
SM-GE93V_S089_E1-50,-49.21875,0.346428571428572,18.5312519073486,-40.2500038146973,3.56213195392878,-65.8853378295899,Vip interneuron,Vip Crispld2 Kcne4
SM-GE92A_S059_E1-50,-58.3125,0.341428600272355,23.8125,-40.8125038146973,1.7883886192317,-70.1047159830729,Sst interneuron,Sst Calb2 Pdlim5
SM-GE5VR_S103_E1-50,-50.556251525878906,0.3249999999999998,24.6875,-28.168750762939453,1.57807035353184,-68.33320236206055,Pvalb interneuron,Pvalb Reln Tac1
SM-GE67S_S123_E1-50,-61.1562538146973,0.330714280387333,16.625,-42.53125,1.97741900945507,-69.7247779846191,Sst interneuron,Sst Esm1
SM-GE94H_S159_E1-50,-51.5000038146973,0.281428571428571,21.0625,-32.0937538146973,2.07816138819668,-68.1027214050293,Sst interneuron,Sst Esm1
SM-GE8X2_S183_E1-50,-60.5937538146973,0.274881543774927,34.0937538146973,-39.3125,2.67241525893624,-72.629396611994,Sst interneuron,Sst Nts
SM-GE5TS_S173_E1-50,-46.4375,0.479999988269806,30.0250015258789,-43.3812522888184,2.36137264841138,-60.1032929420471,Sst interneuron,Sst Hpse Sema3c
SM-GE65C_S137_E1-50,-46.7812538146973,0.163225806451613,29.2187519073486,-34.6562538146973,2.84888645164814,-68.6091747283935,Vip interneuron,Vip Lect1 Oxtr
SM-GE5VR_S131_E1-50,-45.6687545776367,0.765,40.7062492370605,-30.2250003814697,3.17066347843515,-69.2253494262695,Vip interneuron,Vip Chat Htr1f
SM-GE937_S123_E1-50,-56.3437538146973,0.322857142857143,18.15625,-39.9062538146973,1.84953604685891,-73.4613121880425,Sst interneuron,Sst Tac1 Htr1d
SM-GE4QD_S048_E1-50,-56.4312477111816,0.33,38.1750030517578,-41.6312522888184,2.05802438956949,-64.2911823272705,Sst interneuron,Sst Calb2 Pdlim5
SM-GE65C_S186_E1-50,-48.5312538146973,0.375000035762789,29.1875,-40.0625038146973,3.76514841023813,-73.2182268415179,Vip interneuron,Vip Pygm C1ql1
SM-GE4S1_S142_E1-50,-34.59375,0.230000006103511,45.4187545776367,-29.8125019073486,2.99412716077164,-55.1058477921919,Sncg interneuron,Serpinf1 Clrn1
SM-GE8YZ_S126_E1-50,-54.875,0.265714293686221,15.0000009536743,-38.5000038146973,2.26812702978188,-75.7812042236328,Sst interneuron,Pvalb Calb1 Sst
SM-GE8XQ_S004_E1-50,-53.8875045776367,0.235714285714286,15.1999998092651,-45.4000015258789,2.51915924026172,-76.8758430480957,Lamp5 interneuron,Lamp5 Ntn1 Npy2r
SM-GE8XQ_S176_E1-50,-57.1375045776367,0.132352941176471,34.3312492370606,-38.2750015258789,1.91636817247473,-71.4252616034614,Sst interneuron,Sst Rxfp1 Prdm8
SM-GE8XZ_S131_E1-50,-47.7999992370606,0.726315789473684,45.0812492370605,-35.6749992370605,3.25300927494974,-68.8020942687988,Vip interneuron,Vip Pygm C1ql1
SM-GE5VE_S083_E1-50,-42.1812515258789,0.078947368421053,28.1437511444092,-31.7250003814697,3.44231190667692,-71.2764197455512,Vip interneuron,Vip Ptprt Pkp2
SM-GE95A_S075_E1-50,-56.9687538146973,0.207589282612409,25.28125,-37.5625,4.2653645451751,-73.6853682200114,Lamp5 interneuron,Lamp5 Lhx6
SM-GE5U8_S075_E1-50,-45.2812538146973,0.065000002098082,23.8062515258789,-35.1375007629394,2.30801090235799,-61.1493706703186,Sst interneuron,Sst Hpse Cbln4
SM-GE4QZ_S126_E1-50,-49.8562545776367,0.18,26.3687496185303,-30.3062515258789,4.357828515749,-69.1979415893555,Lamp5 interneuron,Lamp5 Lsp1
SM-GE4Y5_S126_E1-50,-57.4250030517578,0.28448277489325,36.0437507629395,-37.8875007629395,1.94083201730942,-61.7532043457031,Sst interneuron,Sst Calb2 Pdlim5
SM-GE652_S152_E1-50,-46.8125,0.149999986489615,25.5312519073486,-27.1875019073486,3.64491994394713,-67.3706102371216,Lamp5 interneuron,Lamp5 Lsp1
SM-GE5UX_S134_E1-50,-48.5,1.03793103448276,30.0687522888184,-27.2937507629394,1.27284337730386,-68.0551541646322,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE4RS_S134_E1-50,-54.2375030517578,0.207758671514492,22.8312492370606,-33.9812507629394,4.50345793481233,-74.0453008015951,Lamp5 interneuron,Lamp5 Plch2 Dock5
SM-GE8YI_S089_E1-50,-57.1875,0.313571454359561,29.03125,-43.15625,2.66665772367442,-69.8878799438477,Sst interneuron,Sst Esm1
SM-GE94H_S147_E1-50,-64.03125,0.367142857142857,33.0,-45.8437538146973,1.79362825598841,-77.7456161499024,Sst interneuron,Sst Rxfp1 Prdm8
SM-GE8ZI_S129_E1-50,-42.4062538146973,0.275346784363178,23.1875019073486,-30.03125,3.12827417486333,-74.2033010629507,Lamp5 interneuron,Lamp5 Plch2 Dock5
SM-GE64T_S114_E1-50,-51.6875,0.1125,36.8750038146973,-33.4687538146973,5.60627056813029,-64.8082483079698,Lamp5 interneuron,Lamp5 Lsp1
SM-GE4Q7_S113_E1-50,-44.07500076293945,0.3764705851333763,27.387500762939453,-36.79999923706055,3.1145166640454427,-59.99775765158913,Sncg interneuron,Sncg Gpr50
SM-GE8XQ_S127_E1-50,-50.2000045776367,0.274999993324274,48.8687477111816,-29.9812507629394,2.93501653917446,-66.2094211578369,Sst interneuron,Sst Tac2 Myh4
SM-GE5TI_S147_E1-50,-56.5812530517578,0.253448269761274,38.6499977111816,-37.2375030517578,2.1151999180951,-69.5372746785482,Sst interneuron,Sst Calb2 Pdlim5
SM-GBMG3_S014_E1-50,-56.54375076293945,0.5960086885165405,18.087501525878903,-33.156253814697266,1.6161403252091695,-76.24176339542164,Pvalb interneuron,Sst Tac1 Tacr3
SM-GE8XZ_S105_E1-50,-53.80000305175781,0.3000000143051103,33.10625076293945,-43.05000305175781,1.9728474981678088,-72.27871322631836,Sst interneuron,Sst Calb2 Pdlim5
SM-GE94H_S100_E1-50,-59.2500038146973,0.884609082298303,14.4062509536743,-32.8125038146973,1.2014193148458,-73.2478508582482,Pvalb interneuron,Pvalb Calb1 Sst
SM-GE4QQ_S132_E1-50,-54.1875038146973,0.08,27.8687515258789,-43.1625022888184,2.21828238823151,-70.1730628967285,Sst interneuron,
SM-GE93B_S067_E1-50,-53.2187538146973,0.327369662963975,15.09375,-40.4062538146973,2.25129029564529,-71.4900928844105,Sst interneuron,Sst Myh8 Etv1 
SM-GE4QF_S090_E1-50,-44.5875015258789,0.169158878504673,25.1125011444092,-33.8250007629394,3.15726049316119,-62.8115580876668,Lamp5 interneuron,Lamp5 Ntn1 Npy2r
SM-GE4RV_S161_E1-50,-45.2125015258789,0.360142332233965,17.4375,-41.5812492370606,2.8361505705755,-66.2641877068414,Sncg interneuron,Sncg Slc17a8
SM-GE94H_S121_E1-50,-44.2187538146973,0.482857135064261,42.0937538146973,-32.0625,2.04150336158343,-62.231881459554,Sst interneuron,Sst Nr2f2 Necab1
SM-GE4RI_S174_E1-50,-40.0625038146973,0.794999999999998,30.8625011444092,-15.9562511444092,1.42361809790219,-59.9204361655495,Pvalb interneuron,Pvalb Tpbg
SM-GE932_S078_E1-50,-49.4375,0.049999997547695,33.71875,-44.5312538146973,3.40921121421273,-69.3439559936523,Vip interneuron,Vip Rspo1 Itga4
SM-GE5O8_S017_E1-50,-60.3500022888184,0.097413793103448,34.9562492370606,-41.1937484741211,1.7264978601257,-71.306322964755,Sst interneuron,Sst Hpse Cbln4
